Id,Pares,Fecha,Ultimo,Apertura,Maximo,Minimo,Volumen,Porcentaje_variacion
2835sp500/usd,sp500/usd,2019-12-26,3239.91,3227.2,3240.08,3227.2,nan,51.0
2836sp500/usd,sp500/usd,2019-12-24,3223.38,3225.45,3226.43,3220.51,nan,-2.0
2837sp500/usd,sp500/usd,2019-12-23,3224.01,3226.05,3227.78,3222.3,nan,9.0
2838sp500/usd,sp500/usd,2019-12-20,3221.22,3223.33,3225.65,3216.03,nan,49.0
2839sp500/usd,sp500/usd,2019-12-19,3205.37,3192.32,3205.48,3192.32,nan,45.0
2840sp500/usd,sp500/usd,2019-12-18,3191.14,3195.21,3198.48,3191.14,nan,-4.0
2841sp500/usd,sp500/usd,2019-12-17,3192.52,3195.4,3198.22,3191.03,nan,3.0
2842sp500/usd,sp500/usd,2019-12-16,3191.45,3183.63,3197.71,3183.63,nan,71.0
2843sp500/usd,sp500/usd,2019-12-13,3168.8,3166.65,3182.68,3156.51,nan,1.0
2844sp500/usd,sp500/usd,2019-12-12,3168.57,3141.23,3176.28,3138.47,nan,86.0
2845sp500/usd,sp500/usd,2019-11-12,3141.63,3135.75,3143.98,3133.21,nan,28.999999999999996
2846sp500/usd,sp500/usd,2019-10-12,3132.52,3135.36,3142.12,3126.09,nan,-11.0
2847sp500/usd,sp500/usd,2019-09-12,3135.96,3141.86,3148.87,3135.46,nan,-32.0
2848sp500/usd,sp500/usd,2019-06-12,3145.91,3134.62,3150.6,3134.62,nan,91.0
2849sp500/usd,sp500/usd,2019-05-12,3117.43,3119.21,3119.45,3103.76,nan,15.0
2850sp500/usd,sp500/usd,2019-04-12,3112.76,3103.5,3119.38,3102.53,nan,63.0
2851sp500/usd,sp500/usd,2019-03-12,3093.2,3087.41,3094.97,3070.33,nan,-66.0
2852sp500/usd,sp500/usd,2019-02-12,3113.87,3143.85,3144.31,3110.78,nan,-86.0
2853sp500/usd,sp500/usd,2019-11-29,3140.98,3147.18,3150.3,3139.34,nan,-40.0
2854sp500/usd,sp500/usd,2019-11-27,3153.63,3145.49,3154.26,3143.41,nan,42.0
2855sp500/usd,sp500/usd,2019-11-26,3140.52,3134.85,3142.69,3131.0,nan,22.0
2856sp500/usd,sp500/usd,2019-11-25,3133.64,3117.44,3133.83,3117.44,nan,75.0
2857sp500/usd,sp500/usd,2019-11-22,3110.29,3111.41,3112.87,3099.26,nan,22.0
2858sp500/usd,sp500/usd,2019-11-21,3103.54,3108.49,3110.11,3094.55,nan,-16.0
2859sp500/usd,sp500/usd,2019-11-20,3108.46,3114.66,3118.97,3091.41,nan,-38.0
2860sp500/usd,sp500/usd,2019-11-19,3120.18,3127.45,3127.64,3113.47,nan,-6.0
2861sp500/usd,sp500/usd,2019-11-18,3122.03,3117.91,3124.17,3112.06,nan,5.0
2862sp500/usd,sp500/usd,2019-11-15,3120.46,3107.92,3120.46,3104.6,nan,77.0
2863sp500/usd,sp500/usd,2019-11-14,3096.63,3090.75,3098.2,3083.26,nan,8.0
2864sp500/usd,sp500/usd,2019-11-13,3094.04,3084.18,3098.06,3078.8,nan,7.000000000000001
2865sp500/usd,sp500/usd,2019-12-11,3091.84,3089.28,3102.61,3084.73,nan,16.0
2866sp500/usd,sp500/usd,2019-11-11,3087.01,3080.33,3088.33,3075.82,nan,-20.0
2867sp500/usd,sp500/usd,2019-08-11,3093.08,3081.25,3093.09,3073.58,nan,26.0
2868sp500/usd,sp500/usd,2019-07-11,3085.18,3087.02,3097.77,3080.23,nan,27.0
2869sp500/usd,sp500/usd,2019-06-11,3076.78,3075.1,3078.34,3065.89,nan,7.000000000000001
2870sp500/usd,sp500/usd,2019-05-11,3074.62,3080.8,3083.95,3072.15,nan,-12.0
2871sp500/usd,sp500/usd,2019-04-11,3078.27,3078.96,3085.2,3074.87,nan,37.0
2872sp500/usd,sp500/usd,2019-01-11,3066.91,3050.72,3066.95,3050.72,nan,97.0
2873sp500/usd,sp500/usd,2019-10-31,3037.56,3046.9,3046.9,3023.19,nan,-30.0
2874sp500/usd,sp500/usd,2019-10-30,3046.77,3039.74,3050.1,3025.96,nan,33.0
2875sp500/usd,sp500/usd,2019-10-29,3036.89,3035.39,3047.87,3034.81,nan,-8.0
2876sp500/usd,sp500/usd,2019-10-28,3039.42,3032.12,3044.08,3032.12,nan,56.00000000000001
2877sp500/usd,sp500/usd,2019-10-25,3022.55,3003.32,3027.39,3001.94,nan,41.0
2878sp500/usd,sp500/usd,2019-10-24,3010.29,3014.78,3016.07,3000.42,nan,19.0
2879sp500/usd,sp500/usd,2019-10-23,3004.52,2994.01,3004.78,2991.21,nan,28.000000000000004
2880sp500/usd,sp500/usd,2019-10-22,2995.99,3010.73,3014.57,2995.04,nan,-36.0
2881sp500/usd,sp500/usd,2019-10-21,3006.72,2996.48,3007.33,2995.35,nan,69.0
2882sp500/usd,sp500/usd,2019-10-18,2986.2,2996.84,3000.0,2976.31,nan,-39.0
2883sp500/usd,sp500/usd,2019-10-17,2997.95,3000.77,3008.29,2991.79,nan,28.000000000000004
2884sp500/usd,sp500/usd,2019-10-16,2989.69,2989.68,2997.54,2985.2,nan,-20.0
2885sp500/usd,sp500/usd,2019-10-15,2995.68,2973.61,3003.28,2973.61,nan,100.0
2886sp500/usd,sp500/usd,2019-10-14,2966.15,2965.81,2972.84,2962.94,nan,-14.000000000000002
2887sp500/usd,sp500/usd,2019-11-10,2970.27,2963.07,2993.28,2963.07,nan,109.00000000000001
2888sp500/usd,sp500/usd,2019-10-10,2938.13,2918.55,2948.46,2917.12,nan,64.0
2889sp500/usd,sp500/usd,2019-09-10,2919.4,2911.1,2929.32,2907.41,nan,91.0
2890sp500/usd,sp500/usd,2019-08-10,2893.06,2920.4,2925.47,2892.66,nan,-156.0
2891sp500/usd,sp500/usd,2019-07-10,2938.79,2944.23,2959.75,2935.68,nan,-45.0
2892sp500/usd,sp500/usd,2019-04-10,2952.01,2918.56,2953.74,2918.56,nan,142.0
2893sp500/usd,sp500/usd,2019-03-10,2910.63,2885.38,2911.13,2855.94,nan,80.0
2894sp500/usd,sp500/usd,2019-02-10,2887.61,2924.78,2924.78,2874.93,nan,-179.0
2895sp500/usd,sp500/usd,2019-01-10,2940.25,2983.69,2992.53,2938.7,nan,-123.0
2896sp500/usd,sp500/usd,2019-09-30,2976.74,2967.07,2983.85,2967.07,nan,50.0
2897sp500/usd,sp500/usd,2019-09-27,2961.79,2985.47,2987.31,2945.53,nan,-53.0
2898sp500/usd,sp500/usd,2019-09-26,2977.62,2985.73,2987.28,2963.71,nan,-24.0
2899sp500/usd,sp500/usd,2019-09-25,2984.87,2968.35,2989.82,2952.86,nan,62.0
2900sp500/usd,sp500/usd,2019-09-24,2966.6,3002.43,3007.98,2957.73,nan,-84.0
2901sp500/usd,sp500/usd,2019-09-23,2991.78,2983.5,2999.15,2982.23,nan,-1.0
2902sp500/usd,sp500/usd,2019-09-20,2992.07,3008.42,3016.37,2984.68,nan,-49.0
2903sp500/usd,sp500/usd,2019-09-19,3006.79,3010.36,3021.99,3003.16,nan,0.0
2904sp500/usd,sp500/usd,2019-09-18,3006.73,3001.5,3007.83,2978.57,nan,3.0
2905sp500/usd,sp500/usd,2019-09-17,3005.7,2995.67,3006.21,2993.73,nan,26.0
2906sp500/usd,sp500/usd,2019-09-16,2997.96,2996.41,3002.19,2990.67,nan,-31.0
2907sp500/usd,sp500/usd,2019-09-13,3007.39,3012.21,3017.33,3002.9,nan,-7.000000000000001
2908sp500/usd,sp500/usd,2019-12-09,3009.57,3009.08,3020.74,3000.92,nan,28.999999999999996
2909sp500/usd,sp500/usd,2019-11-09,3000.93,2981.41,3000.93,2975.31,nan,72.0
2910sp500/usd,sp500/usd,2019-10-09,2979.39,2971.01,2979.39,2957.01,nan,3.0
2911sp500/usd,sp500/usd,2019-09-09,2978.43,2988.43,2989.43,2969.39,nan,-1.0
2912sp500/usd,sp500/usd,2019-06-09,2978.71,2980.33,2985.03,2972.51,nan,9.0
2913sp500/usd,sp500/usd,2019-05-09,2976.0,2960.6,2985.86,2960.6,nan,130.0
2914sp500/usd,sp500/usd,2019-04-09,2937.78,2924.67,2938.84,2921.86,nan,108.0
2915sp500/usd,sp500/usd,2019-03-09,2906.27,2909.01,2914.39,2891.85,nan,-69.0
2916sp500/usd,sp500/usd,2019-08-30,2926.46,2937.09,2940.43,2913.32,nan,6.0
2917sp500/usd,sp500/usd,2019-08-29,2924.58,2910.37,2930.5,2905.67,nan,127.0
2918sp500/usd,sp500/usd,2019-08-28,2887.94,2861.28,2890.03,2853.05,nan,65.0
2919sp500/usd,sp500/usd,2019-08-27,2869.16,2893.14,2898.79,2860.59,nan,-32.0
2920sp500/usd,sp500/usd,2019-08-26,2878.38,2866.7,2879.27,2856.0,nan,110.00000000000001
2921sp500/usd,sp500/usd,2019-08-23,2847.11,2911.07,2927.01,2834.97,nan,-259.0
2922sp500/usd,sp500/usd,2019-08-22,2922.95,2930.94,2939.08,2904.51,nan,-5.0
2923sp500/usd,sp500/usd,2019-08-21,2924.43,2922.04,2928.73,2917.91,nan,82.0
2924sp500/usd,sp500/usd,2019-08-20,2900.51,2919.01,2923.63,2899.6,nan,-79.0
2925sp500/usd,sp500/usd,2019-08-19,2923.65,2913.48,2931.0,2913.48,nan,121.0
2926sp500/usd,sp500/usd,2019-08-16,2888.68,2864.74,2893.63,2864.74,nan,144.0
2927sp500/usd,sp500/usd,2019-08-15,2847.6,2846.2,2856.67,2825.51,nan,25.0
2928sp500/usd,sp500/usd,2019-08-14,2840.6,2894.15,2894.15,2839.64,nan,-293.0
2929sp500/usd,sp500/usd,2019-08-13,2926.32,2880.72,2943.31,2877.05,nan,148.0
2930sp500/usd,sp500/usd,2019-12-08,2883.75,2907.07,2907.58,2873.14,nan,-120.0
2931sp500/usd,sp500/usd,2019-09-08,2918.65,2930.51,2935.75,2900.15,nan,-66.0
2932sp500/usd,sp500/usd,2019-08-08,2938.09,2896.21,2938.72,2894.47,nan,188.0
2933sp500/usd,sp500/usd,2019-07-08,2883.98,2858.65,2892.17,2825.71,nan,8.0
